frame;time;kinetic;gravitational;elastic;total
276;9.200009;384.722000;-2643.441000;1403.905000;-854.813800
277;9.233343;373.852900;-2607.283000;1377.541000;-855.889200
278;9.266677;362.631900;-2569.731000;1350.150000;-856.948500
279;9.300011;351.042000;-2530.935000;1321.895000;-857.997900
280;9.333344;339.071400;-2491.041000;1292.937000;-859.032800
281;9.366678;326.714100;-2450.211000;1263.440000;-860.056900
282;9.400012;313.972100;-2408.608000;1233.563000;-861.073000
283;9.433346;300.856800;-2366.391000;1203.457000;-862.076900
284;9.466680;287.391000;-2323.731000;1173.269000;-863.071400
285;9.500013;273.606200;-2280.786000;1143.126000;-864.053100
286;9.533347;259.544700;-2237.724000;1113.151000;-865.028600
287;9.566681;245.256700;-2194.706000;1083.452000;-865.997700
288;9.600015;230.799900;-2151.889000;1054.128000;-866.960900
289;9.633348;216.237800;-2109.425000;1025.267000;-867.920300
290;9.666682;201.638600;-2067.466000;996.948400;-868.879000
291;9.700016;187.073800;-2026.150000;969.243300;-869.832500
292;9.733350;172.618000;-1985.621000;942.210100;-870.792500
293;9.766684;158.347900;-1946.006000;915.905600;-871.752200
294;9.800017;144.343500;-1907.436000;890.375200;-872.716900
295;9.833351;130.687900;-1870.030000;865.650000;-873.692500
296;9.866685;117.469100;-1833.899000;841.763000;-874.666400
297;9.900019;104.781700;-1799.159000;818.728000;-875.649600
298;9.933352;92.727070;-1765.913000;796.547700;-876.637800
299;9.966686;81.413700;-1734.260000;775.219900;-877.626000
300;10.000020;70.954260;-1704.296000;754.726400;-878.615200
301;10.033350;61.459690;-1676.110000;735.051300;-879.598800
302;10.066690;53.032320;-1649.791000;716.179600;-880.578900
303;10.100020;45.758000;-1625.423000;698.112200;-881.552600
304;10.133360;39.700640;-1603.078000;680.863600;-882.513500
305;10.166690;34.900550;-1582.834000;664.468100;-883.465600
306;10.200020;31.376460;-1564.761000;648.977100;-884.407600
307;10.233360;29.130560;-1548.925000;634.455700;-885.338700
308;10.266690;28.154170;-1535.381000;620.970000;-886.256800
309;10.300020;28.432970;-1524.189000;608.591800;-887.164200
310;10.333360;29.950670;-1515.397000;597.386200;-888.060500
311;10.366690;32.691020;-1509.048000;587.413400;-888.943200
