frame;time;kinetic;gravitational;elastic;total
278;9.266677;2.158785;-7.551504;0.757539;-4.635179
279;9.300011;1.656880;-7.465601;1.336161;-4.472560
280;9.333344;1.494390;-7.430103;2.003349;-3.932364
281;9.366678;1.429666;-7.457279;2.452868;-3.574745
282;9.400012;1.546303;-7.554399;2.612278;-3.395817
283;9.433346;1.746522;-7.721909;2.912374;-3.063012
284;9.466680;1.936233;-7.955116;3.585136;-2.433747
285;9.500013;2.188245;-8.246398;4.775424;-1.282729
286;9.533347;2.323168;-8.580284;8.694399;2.437283
287;9.566681;2.560456;-8.930509;15.115410;8.745359
288;9.600015;2.939508;-9.271947;22.554050;16.221610
289;9.633348;3.837281;-9.586813;28.977370;23.227840
290;9.666682;4.488749;-9.870481;32.510060;27.128330
291;9.700016;4.992352;-10.123340;32.885950;27.754960
292;9.733350;5.230516;-10.345450;30.212740;25.097810
293;9.766684;5.573164;-10.542310;25.646730;20.677590
294;9.800017;6.616383;-10.724910;20.615840;16.507320
295;9.833351;7.487412;-10.896820;16.829020;13.419610
296;9.866685;7.529409;-11.040820;13.608630;10.097220
297;9.900019;7.105928;-11.146380;10.760090;6.719641
298;9.933352;6.686857;-11.217610;9.220773;4.690022
299;9.966686;6.403962;-11.261970;8.798563;3.940557
300;10.000020;5.832903;-11.292300;8.196489;2.737092
301;10.033350;5.433948;-11.312290;7.235904;1.357562
302;10.066690;5.155708;-11.322010;6.562785;0.396480
303;10.100020;5.051016;-11.327950;6.424433;0.147503
304;10.133360;5.369190;-11.343570;6.714810;0.740431
305;10.166690;6.291981;-11.371890;7.687459;2.607553
306;10.200020;6.915658;-11.410210;9.472290;4.977734
307;10.233360;7.725164;-11.459260;11.494610;7.760518
308;10.266690;8.456834;-11.505760;13.858810;10.809880
309;10.300020;8.407894;-11.527000;16.615580;13.496480
310;10.333360;7.705491;-11.511530;19.101960;15.295920
311;10.366690;7.263832;-11.458810;20.514680;16.319700
312;10.400030;7.283343;-11.375810;20.617630;16.525160
313;10.433360;7.635168;-11.261100;19.905590;16.279650
314;10.466690;7.995847;-11.108750;19.018330;15.905420
315;10.500030;8.395652;-10.921980;18.343140;15.816810
316;10.533360;8.887131;-10.702500;18.053240;16.237870
317;10.566690;9.442094;-10.444500;18.009670;17.007270
318;10.600030;9.357680;-10.157060;17.858130;17.058750
319;10.633360;9.140623;-9.861774;17.137560;16.416410
320;10.666700;8.538489;-9.559944;15.853660;14.832200
321;10.700030;8.251194;-9.255224;14.449040;13.445010
322;10.733360;7.678802;-8.952335;14.209450;12.935920
323;10.766700;6.793168;-8.664042;15.375230;13.504350
324;10.800030;5.326112;-8.390851;18.029330;14.964590
325;10.833360;4.163102;-8.136833;21.093120;17.119380
326;10.866700;3.842893;-7.883767;23.410680;19.369810
327;10.900030;4.079867;-7.605208;23.699760;20.174420
328;10.933370;4.937202;-7.277808;21.447920;19.107310
329;10.966700;5.667894;-6.882427;17.483370;16.268840
330;11.000030;6.079088;-6.420929;13.300330;12.958490
331;11.033370;6.307176;-5.909041;10.228500;10.626630
332;11.066700;5.998912;-5.381395;8.517911;9.135427
333;11.100030;5.345201;-4.881848;7.685855;8.149209
334;11.133370;4.820828;-4.425292;7.136128;7.531664
335;11.166700;4.296122;-4.018479;6.842568;7.120210
336;11.200040;3.871817;-3.667953;6.929975;7.133840
337;11.233370;3.655946;-3.372043;7.703185;7.987088
338;11.266700;4.002782;-3.103877;9.658752;10.557660
339;11.300040;4.307716;-2.820329;12.999500;14.486890
340;11.333370;4.349174;-2.511956;17.146620;18.983840
341;11.366700;4.669165;-2.165412;20.661930;23.165680
342;11.400040;4.487894;-1.801415;22.637510;25.323990
343;11.433370;4.216166;-1.449605;23.190300;25.956860
344;11.466710;4.010905;-1.108179;22.369150;25.271880
345;11.500040;3.756140;-0.740138;19.923580;22.939580
346;11.533370;3.763402;-0.309920;16.159250;19.612730
347;11.566710;4.141205;0.199630;12.302060;16.642890
348;11.600040;4.569332;0.809267;8.669824;14.048420
349;11.633380;5.137056;1.499402;5.705913;12.342370
350;11.666710;5.881021;2.239072;3.809138;11.929230
351;11.700040;5.921106;2.987320;3.180764;12.089190
352;11.733380;5.446167;3.698649;3.360479;12.505290
353;11.766710;4.435451;4.340305;3.878007;12.653760
354;11.800040;3.150440;4.862650;4.543191;12.556280
355;11.833380;2.112244;5.231231;5.624508;12.967980
356;11.866710;1.789066;5.470059;7.398755;14.657880
357;11.900050;1.525942;5.590194;10.065330;17.181470
358;11.933380;1.416148;5.614065;13.990040;21.020250
359;11.966710;1.387384;5.586215;18.138820;25.112420
360;12.000050;1.375944;5.542217;22.081070;28.999230
361;12.033380;1.327445;5.502491;25.417220;32.247160
362;12.066710;1.491016;5.481122;27.138760;34.110900
363;12.100050;1.586540;5.512661;26.491070;33.590270
364;12.133380;1.562480;5.619888;23.683940;30.866300
365;12.166720;1.604860;5.821445;19.446380;26.872690
366;12.200050;1.744209;6.135009;14.988400;22.867610
367;12.233380;1.919956;6.537546;11.114040;19.571550
368;12.266720;2.166472;7.010032;8.028714;17.205220
369;12.300050;2.371896;7.529466;5.654637;15.556000
370;12.333380;2.235918;8.041075;3.962229;14.239220
371;12.366720;2.087488;8.508721;2.885162;13.481370
372;12.400050;1.865464;8.924815;2.366494;13.156770
373;12.433390;1.476678;9.269175;2.221437;12.967290
374;12.466720;1.257612;9.530082;2.527221;13.314910
375;12.500050;1.166728;9.708953;3.542619;14.418300
376;12.533390;1.099265;9.815456;5.170603;16.085320
377;12.566720;1.009630;9.849262;7.038625;17.897520
378;12.600050;1.038192;9.809405;8.469715;19.317310
379;12.633390;1.186015;9.686996;9.350498;20.223510
380;12.666720;1.580111;9.470678;9.818213;20.869000
381;12.700060;1.879199;9.151902;10.329440;21.360540
382;12.733390;1.992752;8.771524;10.627460;21.391740
383;12.766720;2.367879;8.330058;10.613590;21.311530
384;12.800060;3.112591;7.805304;10.549330;21.467230
385;12.833390;3.953727;7.205622;10.620010;21.779350
386;12.866720;4.972260;6.517472;12.089150;23.578880
387;12.900060;5.631618;5.780595;14.482120;25.894330
388;12.933390;5.679016;5.065217;17.242330;27.986570
389;12.966730;5.445344;4.394698;20.089170;29.929210
390;13.000060;4.842867;3.772821;21.208740;29.824430
391;13.033390;4.386291;3.212960;20.220530;27.819780
392;13.066730;4.198214;2.709693;18.305550;25.213460
393;13.100060;3.659199;2.261184;16.976530;22.896910
394;13.133400;3.078317;1.869739;15.260830;20.208880
395;13.166730;2.490312;1.554399;12.043760;16.088470
396;13.200060;2.293405;1.326042;7.947021;11.566470
397;13.233400;2.339127;1.184993;4.560696;8.084816
398;13.266730;2.674896;1.099558;2.384474;6.158927
399;13.300060;3.110950;1.025516;1.455622;5.592088
400;13.333400;3.389955;0.962658;1.132961;5.485573
401;13.366730;3.371444;0.882127;0.948904;5.202475
402;13.400070;3.384389;0.750098;0.957858;5.092344
403;13.433400;3.589643;0.574258;1.491807;5.655708
404;13.466730;3.652692;0.315972;2.740012;6.708675
405;13.500070;3.358127;-0.061223;4.491965;7.788869
406;13.533400;3.816026;-0.571181;6.816208;10.061050
407;13.566730;4.880348;-1.210400;10.373920;14.043870
408;13.600070;6.455275;-1.962709;15.481260;19.973820
409;13.633400;8.643680;-2.804583;21.987380;27.826470
410;13.666740;10.383200;-3.698282;30.705310;37.390220
411;13.700070;10.103830;-4.558197;43.310310;48.855940
412;13.733400;10.398100;-5.348108;56.148040;61.198030
413;13.766740;10.397820;-6.079656;67.236680;71.554840
414;13.800070;9.392271;-6.706934;74.718030;77.403370
415;13.833400;8.774330;-7.220380;77.649230;79.203180
416;13.866740;8.515644;-7.650711;75.128460;75.993390
417;13.900070;8.358333;-8.015850;66.422840;66.765320
418;13.933410;8.328347;-8.323009;53.420100;53.425440
419;13.966740;8.408157;-8.577708;39.846180;39.676630
420;14.000070;7.908239;-8.761707;29.381010;28.527540
421;14.033410;7.130808;-8.834677;21.850140;20.146270
