frame;time;springs;totalCurrent;totalRest;maxStretchRatio;avgStretchRatio
377;12.566720;1984;646.807700;639.990100;1.313100;1.010635
378;12.600050;1984;646.786700;639.990100;1.312424;1.010603
379;12.633390;1984;646.762600;639.990100;1.311626;1.010566
380;12.666720;1984;646.735400;639.990100;1.310721;1.010524
381;12.700060;1984;646.705800;639.990100;1.309729;1.010478
382;12.733390;1984;646.673800;639.990100;1.308666;1.010429
383;12.766720;1984;646.641100;639.990100;1.307554;1.010376
384;12.800060;1984;646.606800;639.990100;1.306408;1.010322
385;12.833390;1984;646.571500;639.990100;1.305251;1.010267
386;12.866720;1984;646.536800;639.990100;1.304093;1.010214
387;12.900060;1984;646.502100;639.990100;1.302955;1.010159
388;12.933390;1984;646.468300;639.990100;1.301853;1.010107
389;12.966730;1984;646.437000;639.990100;1.300807;1.010058
390;13.000060;1984;646.407800;639.990100;1.299827;1.010013
391;13.033390;1984;646.381300;639.990100;1.298928;1.009972
392;13.066730;1984;646.359800;639.990100;1.298121;1.009936
393;13.100060;1984;646.339200;639.990100;1.297417;1.009904
394;13.133400;1984;646.323200;639.990100;1.296825;1.009879
395;13.166730;1984;646.310400;639.990100;1.296347;1.009861
396;13.200060;1984;646.301900;639.990100;1.295991;1.009846
397;13.233400;1984;646.297300;639.990100;1.295758;1.009839
398;13.266730;1984;646.297400;639.990100;1.295648;1.009840
399;13.300060;1984;646.299600;639.990100;1.295662;1.009845
400;13.333400;1984;646.307200;639.990100;1.295792;1.009856
401;13.366730;1984;646.318100;639.990100;1.296039;1.009873
402;13.400070;1984;646.332200;639.990100;1.296456;1.009894
403;13.433400;1984;646.348300;639.990100;1.297122;1.009919
404;13.466730;1984;646.367700;639.990100;1.297874;1.009948
405;13.500070;1984;646.388000;639.990100;1.298700;1.009981
406;13.533400;1984;646.411100;639.990100;1.299581;1.010017
407;13.566730;1984;646.434700;639.990100;1.300500;1.010054
408;13.600070;1984;646.459700;639.990100;1.301442;1.010094
409;13.633400;1984;646.485900;639.990100;1.302389;1.010134
410;13.666740;1984;646.510300;639.990100;1.303328;1.010173
411;13.700070;1984;646.535500;639.990100;1.304242;1.010212
412;13.733400;1984;646.559700;639.990100;1.305117;1.010250
413;13.766740;1984;646.583200;639.990100;1.305943;1.010286
414;13.800070;1984;646.605300;639.990100;1.306710;1.010321
415;13.833400;1984;646.626300;639.990100;1.307412;1.010354
416;13.866740;1984;646.645600;639.990100;1.308037;1.010383
417;13.900070;1984;646.662000;639.990100;1.308581;1.010410
418;13.933410;1984;646.676800;639.990100;1.309039;1.010430
419;13.966740;1984;646.688300;639.990100;1.309407;1.010449
420;14.000070;1984;646.697500;639.990100;1.309681;1.010464
421;14.033410;1984;646.703100;639.990100;1.309861;1.010474
422;14.066740;1984;646.706800;639.990100;1.309950;1.010479
423;14.100070;1984;646.707800;639.990100;1.309943;1.010479
424;14.133410;1984;646.703700;639.990100;1.309848;1.010475
425;14.166740;1984;646.698900;639.990100;1.309662;1.010468
426;14.200080;1984;646.691600;639.990100;1.309394;1.010456
427;14.233410;1984;646.682400;639.990100;1.309046;1.010441
428;14.266740;1984;646.669600;639.990100;1.308625;1.010421
429;14.300080;1984;646.655800;639.990100;1.308138;1.010400
430;14.333410;1984;646.640300;639.990100;1.307593;1.010375
