frame;time;springs;totalCurrent;totalRest;maxStretchRatio;avgStretchRatio
253;8.433332;1984;650.594400;639.990100;1.448339;1.016554
254;8.466666;1984;650.481100;639.990100;1.444526;1.016376
255;8.500000;1984;650.357800;639.990100;1.440286;1.016184
256;8.533334;1984;650.225600;639.990100;1.435696;1.015977
257;8.566668;1984;650.087600;639.990100;1.430831;1.015761
258;8.600001;1984;649.945600;639.990100;1.425765;1.015539
259;8.633335;1984;649.800000;639.990100;1.420568;1.015312
260;8.666669;1984;649.654400;639.990100;1.415325;1.015085
261;8.700003;1984;649.510600;639.990100;1.410096;1.014860
262;8.733336;1984;649.370200;639.990100;1.404960;1.014640
263;8.766670;1984;649.234300;639.990100;1.399970;1.014428
264;8.800004;1984;649.104400;639.990100;1.395191;1.014226
265;8.833338;1984;648.983900;639.990100;1.390674;1.014038
266;8.866672;1984;648.872100;639.990100;1.386468;1.013862
267;8.900005;1984;648.771000;639.990100;1.382619;1.013706
268;8.933339;1984;648.681700;639.990100;1.379159;1.013564
269;8.966673;1984;648.603100;639.990100;1.376125;1.013443
270;9.000007;1984;648.538900;639.990100;1.373544;1.013342
271;9.033340;1984;648.485800;639.990100;1.371432;1.013260
272;9.066674;1984;648.446600;639.990100;1.369814;1.013199
273;9.100008;1984;648.421300;639.990100;1.368694;1.013159
274;9.133342;1984;648.408700;639.990100;1.368077;1.013139
275;9.166676;1984;648.410200;639.990100;1.367965;1.013141
276;9.200009;1984;648.423900;639.990100;1.368351;1.013164
277;9.233343;1984;648.451700;639.990100;1.369222;1.013206
278;9.266677;1984;648.491800;639.990100;1.370567;1.013268
279;9.300011;1984;648.544300;639.990100;1.372356;1.013349
280;9.333344;1984;648.607700;639.990100;1.374563;1.013450
281;9.366678;1984;648.682300;639.990100;1.377164;1.013566
282;9.400012;1984;648.765900;639.990100;1.380109;1.013697
283;9.433346;1984;648.857800;639.990100;1.383368;1.013841
284;9.466680;1984;648.957300;639.990100;1.386890;1.013997
285;9.500013;1984;649.062600;639.990100;1.390633;1.014160
286;9.533347;1984;649.172900;639.990100;1.394542;1.014333
287;9.566681;1984;649.286400;639.990100;1.398568;1.014509
288;9.600015;1984;649.401200;639.990100;1.402653;1.014689
289;9.633348;1984;649.515000;639.990100;1.406751;1.014867
290;9.666682;1984;649.628700;639.990100;1.410798;1.015045
291;9.700016;1984;649.738800;639.990100;1.414747;1.015217
292;9.733350;1984;649.844300;639.990100;1.418542;1.015381
293;9.766684;1984;649.944800;639.990100;1.422137;1.015538
294;9.800017;1984;650.036700;639.990100;1.425482;1.015682
295;9.833351;1984;650.120400;639.990100;1.428536;1.015814
296;9.866685;1984;650.194600;639.990100;1.431259;1.015930
297;9.900019;1984;650.259600;639.990100;1.433621;1.016031
298;9.933352;1984;650.313600;639.990100;1.435591;1.016115
299;9.966686;1984;650.354900;639.990100;1.437151;1.016179
300;10.000020;1984;650.384900;639.990100;1.438281;1.016226
301;10.033350;1984;650.402600;639.990100;1.438983;1.016253
302;10.066690;1984;650.407000;639.990100;1.439244;1.016262
303;10.100020;1984;650.400600;639.990100;1.439073;1.016250
304;10.133360;1984;650.379900;639.990100;1.438482;1.016220
305;10.166690;1984;650.349100;639.990100;1.437483;1.016171
306;10.200020;1984;650.307400;639.990100;1.436099;1.016105
307;10.233360;1984;650.254000;639.990100;1.434356;1.016021
308;10.266690;1984;650.190800;639.990100;1.432282;1.015924
309;10.300020;1984;650.119800;639.990100;1.429913;1.015812
310;10.333360;1984;650.041500;639.990100;1.427282;1.015689
311;10.366690;1984;649.956300;639.990100;1.424436;1.015557
312;10.400030;1984;649.866800;639.990100;1.421413;1.015417
313;10.433360;1984;649.773400;639.990100;1.418254;1.015272
314;10.466690;1984;649.679100;639.990100;1.415007;1.015123
315;10.500030;1984;649.583100;639.990100;1.411715;1.014974
316;10.533360;1984;649.489600;639.990100;1.408431;1.014827
317;10.566690;1984;649.397500;639.990100;1.405191;1.014683
318;10.600030;1984;649.308600;639.990100;1.402043;1.014545
319;10.633360;1984;649.225900;639.990100;1.399024;1.014415
320;10.666700;1984;649.146900;639.990100;1.396178;1.014293
321;10.700030;1984;649.074300;639.990100;1.393534;1.014181
322;10.733360;1984;649.011000;639.990100;1.391124;1.014079
323;10.766700;1984;648.953800;639.990100;1.388975;1.013991
324;10.800030;1984;648.905300;639.990100;1.387109;1.013915
325;10.833360;1984;648.864600;639.990100;1.385541;1.013851
326;10.866700;1984;648.833400;639.990100;1.384288;1.013803
327;10.900030;1984;648.810900;639.990100;1.383358;1.013768
328;10.933370;1984;648.798800;639.990100;1.382756;1.013749
329;10.966700;1984;648.794100;639.990100;1.382486;1.013742
330;11.000030;1984;648.799000;639.990100;1.382538;1.013749
331;11.033370;1984;648.812400;639.990100;1.382909;1.013769
332;11.066700;1984;648.834400;639.990100;1.383593;1.013804
333;11.100030;1984;648.864400;639.990100;1.384571;1.013850
334;11.133370;1984;648.902300;639.990100;1.385828;1.013909
335;11.166700;1984;648.946700;639.990100;1.387345;1.013979
336;11.200040;1984;648.997300;639.990100;1.389101;1.014058
337;11.233370;1984;649.053500;639.990100;1.391063;1.014147
338;11.266700;1984;649.114900;639.990100;1.393207;1.014242
339;11.300040;1984;649.180200;639.990100;1.395505;1.014343
340;11.333370;1984;649.249000;639.990100;1.397921;1.014452
341;11.366700;1984;649.319100;639.990100;1.400419;1.014562
342;11.400040;1984;649.391200;639.990100;1.402968;1.014674
343;11.433370;1984;649.464000;639.990100;1.405531;1.014788
344;11.466710;1984;649.535900;639.990100;1.408079;1.014901
345;11.500040;1984;649.607100;639.990100;1.410574;1.015011
346;11.533370;1984;649.676100;639.990100;1.412986;1.015119
347;11.566710;1984;649.739700;639.990100;1.415281;1.015219
348;11.600040;1984;649.801400;639.990100;1.417434;1.015315
349;11.633380;1984;649.858500;639.990100;1.419425;1.015403
350;11.666710;1984;649.909100;639.990100;1.421220;1.015483
351;11.700040;1984;649.954000;639.990100;1.422806;1.015553
352;11.733380;1984;649.992200;639.990100;1.424163;1.015612
353;11.766710;1984;650.023500;639.990100;1.425279;1.015661
354;11.800040;1984;650.047200;639.990100;1.426140;1.015697
355;11.833380;1984;650.063400;639.990100;1.426739;1.015724
356;11.866710;1984;650.072400;639.990100;1.427076;1.015737
357;11.900050;1984;650.073000;639.990100;1.427143;1.015738
358;11.933380;1984;650.065600;639.990100;1.426948;1.015728
359;11.966710;1984;650.051000;639.990100;1.426490;1.015704
360;12.000050;1984;650.029300;639.990100;1.425784;1.015670
361;12.033380;1984;649.999700;639.990100;1.424840;1.015625
362;12.066710;1984;649.964800;639.990100;1.423672;1.015572
363;12.100050;1984;649.926100;639.990100;1.422298;1.015510
364;12.133380;1984;649.882100;639.990100;1.420745;1.015440
365;12.166720;1984;649.832500;639.990100;1.419033;1.015364
366;12.200050;1984;649.779700;639.990100;1.417190;1.015282
367;12.233380;1984;649.725300;639.990100;1.415238;1.015195
368;12.266720;1984;649.667200;639.990100;1.413211;1.015106
369;12.300050;1984;649.609100;639.990100;1.411137;1.015014
370;12.333380;1984;649.551300;639.990100;1.409042;1.014925
371;12.366720;1984;649.492500;639.990100;1.406962;1.014833
372;12.400050;1984;649.436800;639.990100;1.404920;1.014745
373;12.433390;1984;649.383200;639.990100;1.402944;1.014661
374;12.466720;1984;649.331200;639.990100;1.401063;1.014580
375;12.500050;1984;649.284200;639.990100;1.399296;1.014505
376;12.533390;1984;649.240200;639.990100;1.397666;1.014436
377;12.566720;1984;649.199200;639.990100;1.396191;1.014373
378;12.600050;1984;649.164700;639.990100;1.394888;1.014321
379;12.633390;1984;649.133500;639.990100;1.393768;1.014272
380;12.666720;1984;649.109100;639.990100;1.392841;1.014232
381;12.700060;1984;649.090000;639.990100;1.392118;1.014202
382;12.733390;1984;649.075900;639.990100;1.391602;1.014181
383;12.766720;1984;649.067300;639.990100;1.391295;1.014168
384;12.800060;1984;649.065600;639.990100;1.391194;1.014165
385;12.833390;1984;649.068300;639.990100;1.391304;1.014171
386;12.866720;1984;649.077000;639.990100;1.391613;1.014184
387;12.900060;1984;649.091200;639.990100;1.392115;1.014206
